game_user_id,install_id,install_time,campaign_id,adset_id,creative_id,channel,country,os,device_model,device_tier,consent_tracking,consent_marketing
player_1001,inst_704924,2024-11-24T09:00:00.000Z,l2m_lookalike_jp,new_installer_ret,gameplay_boss,influencer,TW,android,Xiaomi 14,low,true,false
player_1002,inst_506441,2024-10-04T04:00:00.000Z,l2m_launch_kr,high_spender_lal,guild_war_cg,google_uac,BR,ios,iPad Pro 12.9,low,true,false
player_1003,inst_287867,2024-11-12T15:00:00.000Z,l2m_retarget_us,new_installer_ret,gameplay_boss,organic,US,android,OnePlus 12,low,true,true
player_1004,inst_593812,2024-10-09T13:00:00.000Z,l2m_video_tw,broad_male_25_44,pvp_highlight,google_uac,DE,ios,iPad Pro 12.9,low,true,true
player_1005,inst_905002,2024-11-26T21:00:00.000Z,l2m_brand_global,high_spender_lal,cinematic_trailer,organic,BR,android,Samsung Galaxy S24,mid,true,true
player_1006,inst_418703,2024-12-16T18:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gacha_reveal,meta_ads,JP,android,Xiaomi 14,low,true,true
player_1007,inst_291095,2024-11-20T02:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gameplay_boss,google_uac,TH,android,OnePlus 12,mid,true,true
player_1008,inst_950985,2025-01-12T10:00:00.000Z,l2m_video_tw,broad_male_25_44,gacha_reveal,meta_ads,KR,android,Xiaomi 14,low,true,true
player_1009,inst_361865,2024-10-30T15:00:00.000Z,l2m_retarget_us,mmorpg_gamers,cinematic_trailer,tiktok,TW,android,Samsung Galaxy S24,low,true,true
player_1010,inst_498141,2025-01-03T08:00:00.000Z,l2m_launch_kr,new_installer_ret,gacha_reveal,tiktok,KR,ios,iPhone 13,mid,true,false
player_1011,inst_127376,2025-01-13T14:00:00.000Z,l2m_retarget_us,new_installer_ret,pvp_highlight,organic,TW,ios,iPhone 13,high,true,true
player_1012,inst_556782,2024-12-08T17:00:00.000Z,l2m_launch_kr,rpg_interest,guild_war_cg,tiktok,BR,android,OPPO Find X7,low,true,true
player_1013,inst_542784,2024-12-28T13:00:00.000Z,l2m_video_tw,new_installer_ret,cinematic_trailer,unity_ads,TW,android,OnePlus 12,low,true,true
player_1014,inst_705334,2025-01-10T02:00:00.000Z,l2m_retarget_us,broad_male_25_44,guild_war_cg,tiktok,JP,ios,iPhone 15 Pro,low,true,true
player_1015,inst_520134,2024-11-06T22:00:00.000Z,l2m_video_tw,mmorpg_gamers,cinematic_trailer,influencer,KR,ios,iPad Pro 12.9,high,true,true
player_1016,inst_106235,2024-12-31T03:00:00.000Z,l2m_broad_sea,rpg_interest,gameplay_boss,organic,KR,android,OPPO Find X7,low,true,true
player_1017,inst_878159,2025-01-23T05:00:00.000Z,l2m_video_tw,high_spender_lal,cinematic_trailer,google_uac,TH,android,OPPO Find X7,high,false,false
player_1018,inst_906886,2024-10-29T02:00:00.000Z,l2m_launch_kr,broad_male_25_44,gacha_reveal,meta_ads,KR,android,Samsung Galaxy S24,high,true,true
player_1019,inst_948983,2025-01-23T20:00:00.000Z,l2m_retarget_us,rpg_interest,guild_war_cg,organic,RU,android,Xiaomi 14,high,true,true
player_1020,inst_118224,2025-01-03T12:00:00.000Z,l2m_broad_sea,new_installer_ret,guild_war_cg,influencer,TH,android,Xiaomi 14,high,true,true
player_1021,inst_959694,2024-12-03T00:00:00.000Z,l2m_retarget_us,broad_male_25_44,gameplay_boss,meta_ads,TW,android,OPPO Find X7,mid,true,true
player_1022,inst_323698,2024-10-19T04:00:00.000Z,l2m_broad_sea,mmorpg_gamers,gameplay_boss,meta_ads,BR,android,OnePlus 12,low,true,true
player_1023,inst_425542,2024-10-03T17:00:00.000Z,l2m_retarget_us,mmorpg_gamers,cinematic_trailer,meta_ads,TH,ios,iPhone 14,mid,true,true
player_1024,inst_667935,2024-10-05T08:00:00.000Z,l2m_brand_global,broad_male_25_44,guild_war_cg,influencer,DE,android,Samsung Galaxy S24,low,true,false
player_1025,inst_207691,2024-10-26T18:00:00.000Z,l2m_launch_kr,rpg_interest,cinematic_trailer,unity_ads,US,android,Xiaomi 14,high,true,true
player_1026,inst_469473,2024-11-17T05:00:00.000Z,l2m_video_tw,high_spender_lal,pvp_highlight,influencer,JP,android,OnePlus 12,high,true,true
player_1027,inst_600826,2024-11-24T06:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,influencer,JP,android,OPPO Find X7,mid,true,true
player_1028,inst_922940,2024-10-26T02:00:00.000Z,l2m_brand_global,broad_male_25_44,gacha_reveal,unity_ads,BR,ios,iPad Pro 12.9,high,true,true
player_1029,inst_261430,2024-10-10T23:00:00.000Z,l2m_lookalike_jp,rpg_interest,cinematic_trailer,unity_ads,TW,android,Pixel 8,high,true,true
player_1030,inst_905346,2024-10-22T01:00:00.000Z,l2m_broad_sea,high_spender_lal,gacha_reveal,tiktok,RU,ios,iPhone 13,low,true,true
player_1031,inst_471455,2024-10-06T09:00:00.000Z,l2m_video_tw,mmorpg_gamers,guild_war_cg,organic,KR,android,OPPO Find X7,low,true,true
player_1032,inst_523465,2024-11-21T04:00:00.000Z,l2m_brand_global,mmorpg_gamers,cinematic_trailer,tiktok,JP,android,OPPO Find X7,high,true,false
player_1033,inst_803071,2024-12-18T02:00:00.000Z,l2m_broad_sea,mmorpg_gamers,gameplay_boss,google_uac,JP,ios,iPhone 13,high,false,true
player_1034,inst_489146,2025-01-15T22:00:00.000Z,l2m_launch_kr,rpg_interest,gacha_reveal,influencer,TW,ios,iPad Pro 12.9,low,true,false
player_1035,inst_148051,2024-11-14T22:00:00.000Z,l2m_retarget_us,mmorpg_gamers,guild_war_cg,organic,KR,ios,iPhone 14,mid,true,true
player_1036,inst_218780,2024-12-08T04:00:00.000Z,l2m_launch_kr,broad_male_25_44,gameplay_boss,organic,JP,ios,iPhone 14,high,true,true
player_1037,inst_331565,2024-10-09T10:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,influencer,KR,android,Samsung Galaxy S24,low,true,true
player_1038,inst_892891,2024-10-15T09:00:00.000Z,l2m_video_tw,high_spender_lal,gameplay_boss,influencer,RU,android,OnePlus 12,low,true,true
player_1039,inst_541146,2024-10-07T09:00:00.000Z,l2m_launch_kr,high_spender_lal,cinematic_trailer,influencer,DE,android,OnePlus 12,high,false,true
player_1040,inst_858863,2025-01-26T20:00:00.000Z,l2m_broad_sea,rpg_interest,pvp_highlight,meta_ads,BR,android,OPPO Find X7,low,true,false
player_1041,inst_425942,2024-12-23T12:00:00.000Z,l2m_video_tw,new_installer_ret,gameplay_boss,tiktok,DE,ios,iPhone 15 Pro,mid,true,true
player_1042,inst_264112,2025-01-09T11:00:00.000Z,l2m_video_tw,broad_male_25_44,pvp_highlight,influencer,TW,android,Xiaomi 14,high,true,true
player_1043,inst_751266,2024-12-01T05:00:00.000Z,l2m_launch_kr,broad_male_25_44,cinematic_trailer,organic,TH,android,OnePlus 12,low,true,true
player_1044,inst_129544,2024-10-30T14:00:00.000Z,l2m_video_tw,high_spender_lal,pvp_highlight,influencer,BR,ios,iPhone 13,mid,true,true
player_1045,inst_219526,2025-01-27T07:00:00.000Z,l2m_launch_kr,new_installer_ret,guild_war_cg,google_uac,DE,android,Samsung Galaxy S24,high,true,true
player_1046,inst_886696,2024-12-29T17:00:00.000Z,l2m_launch_kr,new_installer_ret,guild_war_cg,google_uac,RU,android,Samsung Galaxy S24,mid,true,false
player_1047,inst_133430,2024-11-08T15:00:00.000Z,l2m_retarget_us,high_spender_lal,gacha_reveal,organic,JP,android,OPPO Find X7,mid,true,false
player_1048,inst_498993,2024-10-16T05:00:00.000Z,l2m_brand_global,new_installer_ret,cinematic_trailer,tiktok,BR,ios,iPhone 14,mid,true,true
player_1049,inst_239444,2024-11-20T13:00:00.000Z,l2m_launch_kr,rpg_interest,gameplay_boss,meta_ads,BR,android,Xiaomi 14,high,true,true
player_1050,inst_375697,2024-10-06T15:00:00.000Z,l2m_broad_sea,broad_male_25_44,cinematic_trailer,unity_ads,KR,ios,iPhone 15 Pro,low,true,false
player_1051,inst_991176,2024-10-02T19:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gacha_reveal,unity_ads,RU,ios,iPhone 14,mid,true,true
player_1052,inst_438093,2024-10-14T16:00:00.000Z,l2m_video_tw,broad_male_25_44,cinematic_trailer,influencer,BR,android,OnePlus 12,mid,true,true
player_1053,inst_815218,2024-12-30T22:00:00.000Z,l2m_retarget_us,mmorpg_gamers,guild_war_cg,influencer,US,ios,iPhone 13,high,true,false
player_1054,inst_452379,2025-01-04T13:00:00.000Z,l2m_broad_sea,mmorpg_gamers,gacha_reveal,unity_ads,JP,ios,iPhone 14,low,true,true
player_1055,inst_823745,2024-10-05T23:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,gameplay_boss,tiktok,TW,ios,iPhone 13,high,true,true
player_1056,inst_720021,2024-12-12T03:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,organic,US,ios,iPhone 15 Pro,low,true,true
player_1057,inst_408068,2025-01-07T06:00:00.000Z,l2m_launch_kr,high_spender_lal,cinematic_trailer,tiktok,US,ios,iPhone 15 Pro,mid,true,true
player_1058,inst_102727,2024-10-15T10:00:00.000Z,l2m_brand_global,broad_male_25_44,cinematic_trailer,google_uac,DE,android,Xiaomi 14,high,true,true
player_1059,inst_110367,2024-12-22T10:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,organic,TH,android,Samsung Galaxy S24,low,true,true
player_1060,inst_958489,2025-01-19T12:00:00.000Z,l2m_video_tw,new_installer_ret,gacha_reveal,unity_ads,US,ios,iPad Pro 12.9,low,false,false
player_1061,inst_223249,2024-11-09T10:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,guild_war_cg,influencer,TW,android,Pixel 8,high,true,false
player_1062,inst_258570,2025-01-17T03:00:00.000Z,l2m_retarget_us,rpg_interest,gameplay_boss,meta_ads,RU,ios,iPhone 15 Pro,low,true,true
player_1063,inst_390675,2024-12-23T22:00:00.000Z,l2m_retarget_us,high_spender_lal,gacha_reveal,influencer,TW,ios,iPhone 13,low,true,false
player_1064,inst_953327,2024-12-15T06:00:00.000Z,l2m_broad_sea,new_installer_ret,gacha_reveal,unity_ads,TH,ios,iPhone 14,high,true,false
player_1065,inst_472921,2024-10-31T13:00:00.000Z,l2m_launch_kr,high_spender_lal,gameplay_boss,organic,DE,ios,iPhone 14,low,false,true
player_1066,inst_723489,2025-01-17T13:00:00.000Z,l2m_retarget_us,high_spender_lal,guild_war_cg,meta_ads,TH,ios,iPhone 13,low,true,false
player_1067,inst_455866,2024-11-17T12:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,pvp_highlight,unity_ads,DE,ios,iPad Pro 12.9,mid,true,true
player_1068,inst_948057,2025-01-23T17:00:00.000Z,l2m_brand_global,broad_male_25_44,gameplay_boss,meta_ads,DE,ios,iPad Pro 12.9,mid,true,false
player_1069,inst_176013,2024-10-30T01:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,pvp_highlight,influencer,JP,android,Pixel 8,high,true,false
player_1070,inst_234592,2025-01-01T10:00:00.000Z,l2m_broad_sea,high_spender_lal,gameplay_boss,organic,US,android,Xiaomi 14,high,false,false
player_1071,inst_968337,2024-10-01T10:00:00.000Z,l2m_video_tw,rpg_interest,cinematic_trailer,tiktok,DE,android,Samsung Galaxy S24,low,true,false
player_1072,inst_791668,2024-11-17T13:00:00.000Z,l2m_lookalike_jp,high_spender_lal,pvp_highlight,meta_ads,JP,android,Pixel 8,low,true,false
player_1073,inst_165162,2024-11-24T10:00:00.000Z,l2m_brand_global,rpg_interest,guild_war_cg,unity_ads,DE,android,Samsung Galaxy S24,high,true,false
player_1074,inst_254362,2024-12-05T06:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,unity_ads,TW,ios,iPhone 14,mid,true,true
player_1075,inst_319526,2025-01-28T19:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,google_uac,KR,ios,iPad Pro 12.9,low,false,true
player_1076,inst_445475,2024-11-12T23:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gacha_reveal,google_uac,KR,ios,iPhone 15 Pro,high,true,true
player_1077,inst_585704,2024-10-11T17:00:00.000Z,l2m_retarget_us,high_spender_lal,gameplay_boss,tiktok,JP,ios,iPhone 14,low,true,false
player_1078,inst_499261,2024-10-05T13:00:00.000Z,l2m_brand_global,high_spender_lal,gameplay_boss,tiktok,TW,ios,iPad Pro 12.9,mid,true,true
player_1079,inst_485767,2025-01-13T22:00:00.000Z,l2m_launch_kr,mmorpg_gamers,cinematic_trailer,meta_ads,RU,android,OPPO Find X7,mid,true,false
player_1080,inst_773485,2025-01-23T13:00:00.000Z,l2m_brand_global,rpg_interest,gacha_reveal,google_uac,RU,android,OPPO Find X7,high,true,true
player_1081,inst_614022,2024-10-06T01:00:00.000Z,l2m_launch_kr,high_spender_lal,gameplay_boss,organic,US,android,OPPO Find X7,high,true,true
player_1082,inst_706777,2025-01-26T05:00:00.000Z,l2m_retarget_us,high_spender_lal,guild_war_cg,unity_ads,JP,android,Xiaomi 14,mid,true,true
player_1083,inst_294157,2025-01-15T17:00:00.000Z,l2m_video_tw,new_installer_ret,guild_war_cg,influencer,BR,android,Samsung Galaxy S24,mid,true,true
player_1084,inst_606015,2024-11-28T01:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,pvp_highlight,google_uac,DE,android,Xiaomi 14,mid,true,false
player_1085,inst_159652,2024-12-11T03:00:00.000Z,l2m_brand_global,high_spender_lal,cinematic_trailer,influencer,JP,ios,iPhone 14,mid,false,true
player_1086,inst_872190,2025-01-25T20:00:00.000Z,l2m_retarget_us,new_installer_ret,cinematic_trailer,unity_ads,KR,ios,iPad Pro 12.9,high,true,false
player_1087,inst_616486,2024-11-30T06:00:00.000Z,l2m_launch_kr,new_installer_ret,gacha_reveal,influencer,DE,ios,iPhone 14,low,true,false
player_1088,inst_268280,2024-12-25T15:00:00.000Z,l2m_lookalike_jp,high_spender_lal,cinematic_trailer,tiktok,KR,ios,iPad Pro 12.9,high,true,false
player_1089,inst_246536,2024-10-01T12:00:00.000Z,l2m_broad_sea,new_installer_ret,guild_war_cg,unity_ads,BR,android,Pixel 8,low,true,true
player_1090,inst_723552,2024-11-27T13:00:00.000Z,l2m_broad_sea,mmorpg_gamers,guild_war_cg,tiktok,TH,android,Pixel 8,high,true,false
player_1091,inst_386532,2025-01-19T03:00:00.000Z,l2m_brand_global,broad_male_25_44,cinematic_trailer,google_uac,RU,ios,iPhone 15 Pro,high,true,true
player_1092,inst_403264,2024-11-18T19:00:00.000Z,l2m_retarget_us,mmorpg_gamers,cinematic_trailer,organic,TW,android,OPPO Find X7,high,true,false
player_1093,inst_564154,2024-11-09T19:00:00.000Z,l2m_video_tw,high_spender_lal,gameplay_boss,tiktok,JP,ios,iPhone 13,mid,true,true
player_1094,inst_823647,2025-01-20T09:00:00.000Z,l2m_video_tw,broad_male_25_44,gacha_reveal,google_uac,TW,ios,iPhone 15 Pro,high,true,false
player_1095,inst_464638,2024-12-14T00:00:00.000Z,l2m_broad_sea,high_spender_lal,gameplay_boss,unity_ads,DE,ios,iPhone 13,high,true,true
player_1096,inst_917269,2025-01-15T18:00:00.000Z,l2m_launch_kr,mmorpg_gamers,gameplay_boss,google_uac,US,android,OPPO Find X7,low,true,true
player_1097,inst_863952,2025-01-01T09:00:00.000Z,l2m_broad_sea,mmorpg_gamers,pvp_highlight,unity_ads,US,ios,iPhone 15 Pro,high,true,true
player_1098,inst_642817,2024-10-15T00:00:00.000Z,l2m_video_tw,rpg_interest,cinematic_trailer,organic,DE,android,Pixel 8,mid,true,false
player_1099,inst_466104,2024-12-21T20:00:00.000Z,l2m_video_tw,new_installer_ret,gacha_reveal,unity_ads,TW,ios,iPad Pro 12.9,mid,true,true
player_1100,inst_940577,2024-10-29T17:00:00.000Z,l2m_retarget_us,high_spender_lal,gameplay_boss,meta_ads,TH,ios,iPhone 15 Pro,low,true,true
player_1101,inst_125231,2024-10-10T08:00:00.000Z,l2m_retarget_us,rpg_interest,gameplay_boss,google_uac,JP,ios,iPhone 14,low,true,true
player_1102,inst_811674,2024-10-17T04:00:00.000Z,l2m_launch_kr,mmorpg_gamers,gameplay_boss,meta_ads,KR,android,Samsung Galaxy S24,mid,false,true
player_1103,inst_386432,2025-01-30T23:00:00.000Z,l2m_brand_global,broad_male_25_44,guild_war_cg,google_uac,DE,android,Samsung Galaxy S24,high,true,true
player_1104,inst_919501,2024-11-15T12:00:00.000Z,l2m_video_tw,rpg_interest,cinematic_trailer,meta_ads,RU,android,Pixel 8,mid,true,false
player_1105,inst_380058,2024-12-11T03:00:00.000Z,l2m_brand_global,mmorpg_gamers,cinematic_trailer,unity_ads,JP,ios,iPhone 14,mid,false,true
player_1106,inst_299702,2024-11-10T19:00:00.000Z,l2m_broad_sea,high_spender_lal,guild_war_cg,organic,TH,ios,iPhone 15 Pro,mid,true,true
player_1107,inst_103977,2024-11-09T10:00:00.000Z,l2m_retarget_us,rpg_interest,gameplay_boss,influencer,BR,android,Samsung Galaxy S24,high,true,true
player_1108,inst_266633,2024-10-05T17:00:00.000Z,l2m_video_tw,mmorpg_gamers,guild_war_cg,google_uac,BR,ios,iPhone 14,high,true,true
player_1109,inst_706287,2025-01-18T16:00:00.000Z,l2m_launch_kr,rpg_interest,gameplay_boss,unity_ads,TW,ios,iPhone 13,low,true,false
player_1110,inst_892025,2024-11-21T04:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,meta_ads,TW,ios,iPhone 13,low,true,true
player_1111,inst_370724,2025-01-30T01:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gacha_reveal,meta_ads,RU,ios,iPhone 13,low,true,false
player_1112,inst_310167,2024-11-21T16:00:00.000Z,l2m_video_tw,new_installer_ret,cinematic_trailer,google_uac,BR,ios,iPhone 14,low,false,true
player_1113,inst_203417,2025-01-24T13:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gameplay_boss,meta_ads,TW,ios,iPad Pro 12.9,high,true,true
player_1114,inst_267362,2024-11-11T03:00:00.000Z,l2m_broad_sea,mmorpg_gamers,cinematic_trailer,influencer,DE,ios,iPad Pro 12.9,high,true,true
player_1115,inst_588048,2024-12-10T20:00:00.000Z,l2m_launch_kr,high_spender_lal,cinematic_trailer,google_uac,RU,ios,iPhone 13,mid,true,true
player_1116,inst_755029,2025-01-06T12:00:00.000Z,l2m_retarget_us,new_installer_ret,gacha_reveal,organic,DE,ios,iPhone 15 Pro,mid,true,true
player_1117,inst_927230,2024-12-28T11:00:00.000Z,l2m_launch_kr,rpg_interest,guild_war_cg,meta_ads,KR,android,OnePlus 12,low,true,false
player_1118,inst_732490,2024-12-18T23:00:00.000Z,l2m_broad_sea,rpg_interest,gacha_reveal,meta_ads,RU,android,Xiaomi 14,low,false,true
player_1119,inst_703570,2024-11-13T20:00:00.000Z,l2m_broad_sea,rpg_interest,gameplay_boss,tiktok,DE,android,OPPO Find X7,low,true,true
player_1120,inst_950356,2024-12-07T11:00:00.000Z,l2m_brand_global,rpg_interest,pvp_highlight,meta_ads,RU,ios,iPhone 14,low,true,true
player_1121,inst_385478,2024-11-16T16:00:00.000Z,l2m_launch_kr,new_installer_ret,cinematic_trailer,influencer,US,android,OPPO Find X7,mid,true,true
player_1122,inst_491136,2024-10-29T21:00:00.000Z,l2m_retarget_us,rpg_interest,gacha_reveal,organic,US,android,OnePlus 12,mid,true,true
player_1123,inst_251074,2024-12-27T10:00:00.000Z,l2m_retarget_us,high_spender_lal,gameplay_boss,meta_ads,RU,ios,iPhone 14,mid,true,true
player_1124,inst_473746,2024-12-02T23:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gameplay_boss,meta_ads,KR,ios,iPhone 15 Pro,low,false,true
player_1125,inst_706647,2025-01-08T18:00:00.000Z,l2m_video_tw,mmorpg_gamers,gameplay_boss,tiktok,JP,android,Xiaomi 14,mid,true,true
player_1126,inst_229825,2024-11-29T12:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,influencer,TW,ios,iPad Pro 12.9,high,true,true
player_1127,inst_195471,2024-10-26T03:00:00.000Z,l2m_brand_global,rpg_interest,gameplay_boss,tiktok,BR,android,Xiaomi 14,mid,true,true
player_1128,inst_583455,2024-12-03T08:00:00.000Z,l2m_retarget_us,broad_male_25_44,gameplay_boss,influencer,TW,android,Pixel 8,low,true,true
player_1129,inst_189402,2024-11-10T14:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,pvp_highlight,influencer,JP,ios,iPhone 14,low,false,true
player_1130,inst_656335,2024-12-31T01:00:00.000Z,l2m_retarget_us,broad_male_25_44,cinematic_trailer,influencer,DE,android,OPPO Find X7,high,true,false
player_1131,inst_518990,2025-01-16T04:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,organic,KR,android,Pixel 8,mid,true,false
player_1132,inst_702249,2025-01-01T16:00:00.000Z,l2m_video_tw,rpg_interest,cinematic_trailer,influencer,TW,android,OnePlus 12,high,true,true
player_1133,inst_212437,2024-12-21T11:00:00.000Z,l2m_video_tw,broad_male_25_44,guild_war_cg,tiktok,TH,ios,iPhone 14,low,true,true
player_1134,inst_666170,2025-01-14T21:00:00.000Z,l2m_brand_global,broad_male_25_44,guild_war_cg,organic,KR,ios,iPad Pro 12.9,mid,true,false
player_1135,inst_588797,2025-01-30T08:00:00.000Z,l2m_launch_kr,new_installer_ret,gameplay_boss,tiktok,DE,ios,iPad Pro 12.9,high,true,true
player_1136,inst_349088,2025-01-07T15:00:00.000Z,l2m_lookalike_jp,rpg_interest,gameplay_boss,organic,BR,android,Pixel 8,high,true,true
player_1137,inst_415846,2024-10-18T07:00:00.000Z,l2m_retarget_us,new_installer_ret,gameplay_boss,google_uac,DE,ios,iPhone 14,mid,false,true
player_1138,inst_346278,2024-12-10T22:00:00.000Z,l2m_launch_kr,mmorpg_gamers,gacha_reveal,google_uac,US,android,OnePlus 12,low,true,true
player_1139,inst_544015,2025-01-06T16:00:00.000Z,l2m_video_tw,broad_male_25_44,guild_war_cg,meta_ads,KR,android,Pixel 8,high,true,false
player_1140,inst_155802,2025-01-30T14:00:00.000Z,l2m_launch_kr,broad_male_25_44,gacha_reveal,organic,KR,ios,iPhone 15 Pro,mid,true,true
player_1141,inst_541030,2024-11-03T07:00:00.000Z,l2m_launch_kr,broad_male_25_44,gameplay_boss,unity_ads,KR,ios,iPhone 15 Pro,high,true,false
player_1142,inst_163023,2024-12-12T10:00:00.000Z,l2m_brand_global,mmorpg_gamers,guild_war_cg,tiktok,TW,ios,iPhone 13,low,false,true
player_1143,inst_977021,2024-12-06T13:00:00.000Z,l2m_brand_global,high_spender_lal,cinematic_trailer,tiktok,KR,ios,iPad Pro 12.9,mid,true,false
player_1144,inst_896573,2024-11-09T12:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,pvp_highlight,influencer,KR,android,OPPO Find X7,high,true,true
player_1145,inst_864907,2024-11-18T20:00:00.000Z,l2m_retarget_us,rpg_interest,cinematic_trailer,google_uac,RU,ios,iPhone 15 Pro,low,true,true
player_1146,inst_596101,2025-01-11T23:00:00.000Z,l2m_broad_sea,high_spender_lal,gameplay_boss,influencer,TH,android,Samsung Galaxy S24,low,false,true
player_1147,inst_230296,2024-10-21T06:00:00.000Z,l2m_retarget_us,broad_male_25_44,cinematic_trailer,organic,TW,android,OPPO Find X7,low,false,true
player_1148,inst_958622,2024-11-15T03:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gameplay_boss,meta_ads,RU,ios,iPhone 14,mid,true,true
player_1149,inst_170503,2024-11-17T18:00:00.000Z,l2m_lookalike_jp,new_installer_ret,gameplay_boss,influencer,US,android,Xiaomi 14,mid,true,true
player_1150,inst_985228,2024-11-03T22:00:00.000Z,l2m_launch_kr,new_installer_ret,guild_war_cg,influencer,US,android,Pixel 8,mid,true,false
player_1151,inst_252965,2025-01-22T13:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gacha_reveal,unity_ads,BR,ios,iPhone 15 Pro,mid,true,true
player_1152,inst_861444,2024-12-19T13:00:00.000Z,l2m_lookalike_jp,rpg_interest,gameplay_boss,unity_ads,TW,ios,iPhone 15 Pro,high,true,true
player_1153,inst_246679,2024-11-03T10:00:00.000Z,l2m_launch_kr,mmorpg_gamers,gacha_reveal,unity_ads,JP,ios,iPhone 13,low,true,true
player_1154,inst_250413,2024-12-28T16:00:00.000Z,l2m_brand_global,rpg_interest,pvp_highlight,influencer,DE,android,Pixel 8,low,false,true
player_1155,inst_950494,2024-10-29T03:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,pvp_highlight,google_uac,TW,ios,iPhone 13,mid,true,false
player_1156,inst_450863,2024-12-24T12:00:00.000Z,l2m_retarget_us,new_installer_ret,gameplay_boss,meta_ads,TW,android,OPPO Find X7,low,false,false
player_1157,inst_397381,2024-11-30T00:00:00.000Z,l2m_broad_sea,new_installer_ret,gameplay_boss,influencer,JP,android,Samsung Galaxy S24,mid,false,true
player_1158,inst_118694,2024-12-14T14:00:00.000Z,l2m_launch_kr,new_installer_ret,guild_war_cg,organic,DE,android,OPPO Find X7,high,true,true
player_1159,inst_602059,2025-01-22T17:00:00.000Z,l2m_video_tw,rpg_interest,gacha_reveal,organic,KR,ios,iPhone 15 Pro,low,true,true
player_1160,inst_634761,2024-10-26T18:00:00.000Z,l2m_broad_sea,mmorpg_gamers,cinematic_trailer,meta_ads,TH,ios,iPhone 13,mid,true,false
player_1161,inst_863176,2024-12-04T06:00:00.000Z,l2m_brand_global,new_installer_ret,gameplay_boss,unity_ads,TW,android,OPPO Find X7,high,true,true
player_1162,inst_899626,2024-12-16T21:00:00.000Z,l2m_lookalike_jp,high_spender_lal,guild_war_cg,google_uac,DE,android,OPPO Find X7,low,true,false
player_1163,inst_864422,2024-12-05T09:00:00.000Z,l2m_launch_kr,new_installer_ret,pvp_highlight,google_uac,DE,ios,iPhone 13,mid,true,true
player_1164,inst_450583,2025-01-15T09:00:00.000Z,l2m_brand_global,mmorpg_gamers,gameplay_boss,google_uac,TH,android,Xiaomi 14,mid,true,false
player_1165,inst_773229,2024-12-27T07:00:00.000Z,l2m_retarget_us,new_installer_ret,pvp_highlight,google_uac,JP,android,OnePlus 12,low,true,false
player_1166,inst_513495,2025-01-24T20:00:00.000Z,l2m_video_tw,new_installer_ret,gacha_reveal,google_uac,BR,ios,iPad Pro 12.9,mid,true,false
player_1167,inst_284099,2024-11-10T17:00:00.000Z,l2m_brand_global,mmorpg_gamers,gacha_reveal,google_uac,DE,ios,iPad Pro 12.9,mid,true,true
player_1168,inst_516969,2024-11-01T21:00:00.000Z,l2m_video_tw,high_spender_lal,gameplay_boss,influencer,BR,ios,iPhone 13,low,true,true
player_1169,inst_645131,2024-11-08T18:00:00.000Z,l2m_launch_kr,new_installer_ret,gacha_reveal,influencer,TH,ios,iPad Pro 12.9,high,false,true
player_1170,inst_742406,2025-01-14T00:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gameplay_boss,meta_ads,DE,android,Samsung Galaxy S24,low,true,true
player_1171,inst_514452,2024-11-27T03:00:00.000Z,l2m_video_tw,new_installer_ret,pvp_highlight,unity_ads,JP,android,Samsung Galaxy S24,low,true,true
player_1172,inst_347288,2024-12-04T00:00:00.000Z,l2m_brand_global,high_spender_lal,pvp_highlight,organic,TH,ios,iPhone 13,mid,true,false
player_1173,inst_281527,2024-12-27T22:00:00.000Z,l2m_brand_global,high_spender_lal,cinematic_trailer,tiktok,TH,android,Pixel 8,high,false,true
