game_user_id,install_date,ua_cost,ltv_d3,ltv_d7,ltv_d30,ltv_d90,is_payer_by_d3,is_payer_by_d7,is_payer_by_d30,is_payer_by_d90,profit_d90,late_monetizer_flag,false_early_payer_flag,active_days_w7d,sessions_cnt_w7d,max_level_w7d
player_00559,2025-01-16,3.62,0,0,0,0,0,0,0,0,-3.62,0,0,2,3,12
player_00560,2024-11-12,3.12,0,0,0,0,0,0,0,0,-3.12,0,0,2,5,17
player_00561,2024-10-25,9.62,0,0,0,0,0,0,0,0,-9.62,0,0,0,0,4
player_00562,2025-01-27,1.24,0,0,0,0,0,0,0,0,-1.24,0,0,3,6,18
player_00563,2025-01-29,1.79,0,0,0,0,0,0,0,0,-1.79,0,0,0,0,7
player_00564,2024-12-03,2.28,0,0,0,0,0,0,0,0,-2.28,0,0,4,8,30
player_00565,2024-12-11,5.87,0,0,0,0,0,0,0,0,-5.87,0,0,3,7,16
player_00566,2024-11-14,4.02,0,0,0,0,0,0,0,0,-4.02,0,0,4,10,31
player_00567,2024-12-01,8.73,61.49,72.64,179.3,413.79,1,1,1,1,405.06,0,0,5,11,30
player_00568,2024-11-30,5.79,8.43,54.57,79.26,98.78,1,1,1,1,92.99,0,0,0,0,8
player_00569,2024-12-06,8.88,16.16,49.59,112.07,132.63,1,1,1,1,123.75,0,0,2,4,19
player_00570,2024-12-11,10.53,1.62,20.77,24.49,32.54,1,1,1,1,22.01,0,0,1,1,7
player_00571,2024-11-23,10.28,44.52,48.73,138.22,146.01,1,1,1,1,135.73,0,0,1,1,2
player_00572,2024-10-25,9.49,0,0,0,0,0,0,0,0,-9.49,0,0,3,3,5
player_00573,2024-11-23,12.39,5.23,31.27,50.73,65.89,1,1,1,1,53.5,0,0,3,3,5
player_00574,2024-11-29,2.5,0,0,0,0,0,0,0,0,-2.5,0,0,1,2,17
player_00575,2024-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
player_00576,2024-10-07,2.04,109.04,130.14,260.17,292.95,1,1,1,1,290.91,0,0,5,10,42
player_00577,2025-01-28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12
player_00578,2025-01-22,1.59,0,0,0,0,0,0,0,0,-1.59,0,0,2,4,14
player_00579,2024-11-11,2.26,11.65,126.05,165.01,180.86,1,1,1,1,178.6,0,0,4,8,45
player_00580,2025-01-30,10.98,0,0,0,0,0,0,0,0,-10.98,0,0,3,6,44
player_00581,2025-01-25,9.68,6.5,29.49,136.11,169.09,1,1,1,1,159.41,0,0,5,12,23
player_00582,2024-10-04,2.66,0,0,0,0,0,0,0,0,-2.66,0,0,3,6,13
player_00583,2024-12-09,9.59,0.99,18.35,27.82,33.31,1,1,1,1,23.72,0,0,1,2,11
player_00584,2024-11-26,0,22.94,134.76,258.34,314.31,1,1,1,1,314.31,0,0,4,8,34
player_00585,2024-11-02,9.61,0,0,0,0,0,0,0,0,-9.61,0,0,2,5,14
player_00586,2024-11-25,0,0,0,0,0,0,0,0,0,0,0,1,2,4,37
player_00587,2024-11-01,8.26,5.07,22.61,50.38,164.86,1,1,1,1,156.6,0,0,2,4,45
player_00588,2024-10-06,8.33,0.99,102.94,121.32,157.83,1,1,1,1,149.5,0,0,1,1,19
player_00589,2024-10-07,6.94,109.59,168.45,173.2,205.06,1,1,1,1,198.12,0,0,3,7,28
player_00590,2024-11-15,1.57,0,0,0,0,0,0,0,0,-1.57,0,0,6,13,27
player_00591,2024-11-03,7.41,0,0,0,0,0,0,0,0,-7.41,0,0,1,2,25
player_00592,2024-11-03,5.29,0,0,0,0,0,0,0,0,-5.29,0,0,4,9,28
player_00593,2024-11-25,0,4.56,9.54,95.06,324.79,1,1,1,1,324.79,0,0,4,4,20
player_00594,2025-01-13,0,66.11,124.61,135.34,239.24,1,1,1,1,239.24,0,0,3,7,46
player_00595,2025-01-26,4.45,0,0,0,0,0,0,0,0,-4.45,0,0,1,1,5
player_00596,2024-11-07,8.07,6.59,97.63,122.01,168.14,1,1,1,1,160.07,0,0,7,16,69
player_00597,2025-01-06,4.2,21.22,37.12,61.6,77.75,1,1,1,1,73.55,0,0,2,4,43
player_00598,2024-10-28,3.98,0,0,0,0,0,0,0,0,-3.98,0,0,3,6,36
player_00599,2025-01-05,7.02,0.99,19.09,19.09,72.09,1,1,1,1,65.07,0,0,3,3,7
player_00600,2024-12-19,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8
player_00601,2024-12-06,6.69,19.91,38.66,106.4,130.8,1,1,1,1,124.11,0,0,5,12,45
player_00602,2024-11-12,3.12,5.42,108.72,159.51,180.47,1,1,1,1,177.35,0,0,4,9,23
player_00603,2024-10-27,9.74,0,0,0,0,0,0,0,0,-9.74,0,0,3,6,19
player_00604,2024-12-02,7.38,0,0,0,0,0,0,0,0,-7.38,0,0,2,4,33
player_00605,2024-11-13,8.21,17.61,159.73,297.68,426.1,1,1,1,1,417.89,0,0,6,12,26
player_00606,2024-10-24,2.12,0,0,0,0,0,0,0,0,-2.12,0,0,2,4,19
player_00607,2025-01-17,4.31,0,0,0,0,0,0,0,0,-4.31,0,0,2,2,8
player_00608,2024-12-14,9.62,0,0,0,0,0,0,0,0,-9.62,0,0,5,10,41
player_00609,2024-12-24,9.37,0,0,0,0,0,0,0,0,-9.37,0,0,3,7,36
player_00610,2024-10-30,4.53,0,0,0,0,0,0,0,0,-4.53,1,0,5,10,24
player_00611,2024-11-10,6.5,76.09,158.15,310.21,326.13,1,1,1,1,319.63,0,0,5,14,48
player_00612,2024-11-22,7.56,3.1,3.1,68.87,88.48,1,1,1,1,80.92,0,0,4,10,37
player_00613,2024-10-05,4.26,7.4,107.84,124.06,186.5,1,1,1,1,182.24,0,0,1,2,32
player_00614,2025-01-18,2.79,17.39,27.12,31.87,45.96,1,1,1,1,43.17,0,0,4,9,18
player_00615,2025-01-14,4.38,0,0,0,0,0,0,0,0,-4.38,0,0,2,4,18
player_00616,2024-10-18,2.36,0,0,0,0,0,0,0,0,-2.36,0,0,2,5,9
player_00617,2025-01-09,6.59,114.7,166.18,239.98,261.87,1,1,1,1,255.28,0,0,6,12,45
player_00618,2025-01-04,6.24,0,0,0,0,0,0,0,0,-6.24,0,0,1,1,19
player_00619,2024-12-30,7.84,0,0,0,0,0,0,0,0,-7.84,0,0,2,2,5
player_00620,2024-10-04,2.66,0.99,10.53,18.99,29.08,1,1,1,1,26.42,0,0,2,2,7
player_00621,2024-11-09,2.66,10.43,147.44,179.82,506.15,1,1,1,1,503.49,0,0,5,10,47
player_00622,2024-11-09,2.06,0,0,0,0,0,0,0,0,-2.06,0,0,5,10,26
player_00623,2025-01-30,0,4.46,9.24,115.54,130.09,1,1,1,1,130.09,0,0,2,3,12
player_00624,2025-01-17,4.38,0,0,0,0,0,0,0,0,-4.38,0,0,2,3,11
player_00625,2025-01-21,2,0,0,0,0,0,0,0,0,-2,0,0,3,7,28
player_00626,2024-12-11,5.87,0,0,0,0,0,0,0,0,-5.87,0,0,2,4,37
player_00627,2024-12-28,4.03,0,0,0,0,0,0,0,0,-4.03,0,0,4,9,26
player_00628,2025-01-15,5.06,56.42,208.69,276.52,286.68,1,1,1,1,281.62,0,0,1,2,18
player_00629,2024-10-28,3.98,0,0,0,0,0,0,0,0,-3.98,0,0,1,1,3
player_00630,2024-11-05,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9
player_00631,2024-10-30,8.05,20.86,77.88,136.01,194.16,1,1,1,1,186.11,0,0,1,2,15
player_00632,2025-01-03,6.91,0,0,0,0,0,0,0,0,-6.91,0,0,2,4,20
player_00633,2024-10-31,0,0,0,0,0,0,0,0,0,0,0,0,4,8,25
player_00634,2024-11-26,6.11,119.85,304.43,367.65,566.75,1,1,1,1,560.64,0,0,7,16,48
player_00635,2024-10-01,9.7,25.51,31.02,69.42,245.04,1,1,1,1,235.34,0,0,6,13,20
player_00636,2024-10-29,8.09,0,0,0,0,0,0,0,0,-8.09,0,0,3,3,6
player_00637,2024-10-13,3.01,0,0,0,0,0,0,0,0,-3.01,0,0,2,2,5
player_00638,2025-01-08,2.42,20.24,82.07,88.28,103.41,1,1,1,1,100.99,0,0,6,13,40
player_00639,2024-11-13,8.21,54.34,87.02,154.16,223.56,1,1,1,1,215.35,0,0,5,12,49
player_00640,2024-10-14,6.79,10.28,136.68,248.02,358.37,1,1,1,1,351.58,0,0,4,8,39
player_00641,2024-10-29,5.58,0,0,0,0,0,0,0,0,-5.58,0,0,2,2,3
player_00642,2024-12-19,6.16,7.57,136.1,147.76,262.73,1,1,1,1,256.57,0,0,7,15,41
player_00643,2024-10-18,5.89,0,0,0,0,0,0,0,0,-5.89,0,0,1,1,18
player_00644,2024-10-05,4.33,0,0,0,0,0,0,0,0,-4.33,0,0,2,4,24
player_00645,2024-11-22,7.56,0,17.28,17.28,66.36,0,1,1,1,58.8,0,0,0,0,8
player_00646,2024-11-06,6.75,6.39,6.39,76.83,139.43,1,1,1,1,132.68,0,0,6,12,33
player_00647,2024-12-18,9.45,0,0,0,0,0,0,0,0,-9.45,0,0,0,0,9
player_00648,2024-11-10,5.73,4.7,22.92,27.79,42.42,1,1,1,1,36.69,0,0,3,7,33
player_00649,2024-12-15,8.61,76.36,91.6,130.29,160.45,1,1,1,1,151.84,0,0,7,14,48
player_00650,2024-12-25,8.26,4.77,4.77,38.18,57.86,1,1,1,1,49.6,0,0,3,3,16
player_00651,2024-11-02,6.82,0,0,0,0,0,0,0,0,-6.82,0,0,1,1,3
player_00652,2024-10-16,9.71,0,0,32.07,110.73,0,0,1,1,101.02,1,0,7,15,26
player_00653,2024-12-30,0,2.79,108.57,153.2,309.09,1,1,1,1,309.09,0,0,6,12,28
player_00654,2025-01-29,3.18,0,40.84,40.84,45.19,0,1,1,1,42.01,0,0,2,4,20
player_00655,2024-10-07,2.04,2.23,21.39,52.86,135.94,1,1,1,1,133.9,0,0,6,12,35
player_00656,2024-11-17,1.35,0,0,0,0,0,0,0,0,-1.35,0,0,5,11,20
player_00657,2024-12-27,0,0,0,0,0,0,0,0,0,0,0,0,3,7,29
player_00658,2024-12-06,2.84,0,0,0,0,0,0,0,0,-2.84,0,0,4,9,44
player_00659,2024-10-02,11.23,0,0,0,0,0,0,0,0,-11.23,0,0,3,3,13
player_00660,2024-10-31,7.41,0,28.79,146.45,153.02,0,1,1,1,145.61,0,0,6,13,38
player_00661,2024-12-17,9.35,0,0,0,0,0,0,0,0,-9.35,0,0,2,2,12
player_00662,2025-01-04,2.28,0,0,0,0,0,0,0,0,-2.28,0,0,2,3,14
player_00663,2025-01-22,7.22,0,0,0,0,0,0,0,0,-7.22,0,0,1,1,8
player_00664,2024-12-17,3.63,0,0,0,0,0,0,0,0,-3.63,0,0,2,2,5
player_00665,2024-11-02,9.68,0,0,0,0,0,0,0,0,-9.68,0,0,2,4,23
player_00666,2024-12-25,6.43,0,0,0,0,0,0,0,0,-6.43,0,0,0,0,6
player_00667,2024-12-05,5.47,21.78,60.21,93.83,127.36,1,1,1,1,121.89,0,0,7,15,48
player_00668,2024-11-02,11.72,0,0,0,0,0,0,0,0,-11.72,0,0,0,0,10
player_00669,2024-11-23,4.74,0,0,0,0,0,0,0,0,-4.74,0,0,2,2,12
player_00670,2025-01-19,5.75,0,0,0,0,0,0,0,0,-5.75,0,0,0,0,12
player_00671,2024-10-25,9.62,52.64,73.18,113.83,150.33,1,1,1,1,140.71,0,0,4,8,17
player_00672,2024-10-27,0,1.82,6.2,53.04,66.16,1,1,1,1,66.16,0,0,3,4,9
player_00673,2024-10-27,2.12,119.02,157.49,272.78,484.94,1,1,1,1,482.82,0,0,6,13,47
player_00674,2024-10-09,7.93,17.03,38.79,54.91,132.79,1,1,1,1,124.86,0,0,2,4,32
player_00675,2025-01-25,3.22,0,0,0,0,0,0,0,0,-3.22,0,0,4,5,17
player_00676,2024-12-04,7.8,0,0,0,0,0,0,0,0,-7.8,0,0,0,0,38
player_00677,2024-11-25,8.11,0,0,0,0,0,0,0,0,-8.11,0,0,1,2,4
player_00678,2024-12-05,0,0,0,72.63,109.21,0,0,1,1,109.21,1,0,5,12,31
player_00679,2025-01-30,5.09,2.61,21.27,25.92,118.87,1,1,1,1,113.78,0,0,5,11,32
player_00680,2025-01-26,4.78,0,0,0,0,0,0,0,0,-4.78,1,0,1,3,21
player_00681,2025-01-05,2.87,0,0,0,0,0,0,0,0,-2.87,0,0,6,12,35
player_00682,2024-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
player_00683,2024-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
player_00684,2024-10-15,2.41,14.22,27.13,136.5,163.14,1,1,1,1,160.73,0,0,4,9,22
player_00685,2024-12-29,1.62,29.55,74.11,87.74,422.74,1,1,1,1,421.12,0,0,7,15,52
player_00686,2024-12-22,10.83,0,0,0,0,0,0,0,0,-10.83,0,0,1,1,10
player_00687,2024-10-15,7.96,13.77,67.94,94.23,107.56,1,1,1,1,99.6,0,0,3,7,20
player_00688,2024-10-25,9.7,0,0,0,0,0,0,0,0,-9.7,0,0,2,3,8
player_00689,2024-10-18,3.04,0,0,0,0,0,0,0,0,-3.04,0,0,4,8,16
player_00690,2024-12-06,0,73.92,130.71,253.3,356.94,1,1,1,1,356.94,0,0,3,6,33
player_00691,2024-11-09,7.98,0,0,0,0,0,0,0,0,-7.98,0,0,4,9,29
player_00692,2025-01-27,2.72,1.86,65.85,76.21,91.25,1,1,1,1,88.53,0,0,4,9,25
player_00693,2024-10-24,2.5,0,0,0,0,0,0,0,0,-2.5,0,0,4,9,25
player_00694,2025-01-09,7.5,114.32,197.88,258.24,280.14,1,1,1,1,272.64,0,0,7,15,45
player_00695,2024-12-03,6.33,6.13,7.12,167.2,233.3,1,1,1,1,226.97,0,0,2,2,18
player_00696,2024-10-02,3.72,0,0,97.08,148.01,0,0,1,1,144.29,0,0,0,0,16
player_00697,2024-11-15,3.66,4.57,8.77,17.03,26.19,1,1,1,1,22.53,0,0,0,0,3
player_00698,2024-10-13,2.84,0,0,0,0,0,0,0,0,-2.84,0,0,0,0,6
player_00699,2024-10-31,4.62,5.06,25.14,34.66,63.82,1,1,1,1,59.2,0,0,1,2,18
player_00700,2025-01-22,0,0,0,0,0,0,0,0,0,0,0,0,5,11,36
player_00701,2024-12-19,4.97,0,0,0,0,0,0,0,0,-4.97,0,0,4,4,8
player_00702,2025-01-18,2.27,0.99,19.96,28.41,99.5,1,1,1,1,97.23,0,0,5,11,43
player_00703,2024-10-16,8.49,3.07,22.61,80.37,170.71,1,1,1,1,162.22,0,0,5,11,34
player_00704,2024-10-25,9.14,0,0,0,0,0,0,0,0,-9.14,0,0,0,0,10
player_00705,2024-11-28,6.89,2.52,115.99,120.66,144.38,1,1,1,1,137.49,0,0,0,0,17
player_00706,2025-01-21,5.34,6.55,28.49,192.4,259.64,1,1,1,1,254.3,0,0,2,4,39
player_00707,2024-11-17,0,59.37,70.46,88.45,315.76,1,1,1,1,315.76,0,0,2,4,15
player_00708,2024-10-02,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8
player_00709,2025-01-24,1.43,0,0,0,0,0,0,0,0,-1.43,0,0,3,6,10
player_00710,2024-12-03,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10
player_00711,2024-10-15,7.96,1.07,6.61,65.64,90.49,1,1,1,1,82.53,0,0,1,2,44
player_00712,2024-11-25,2.07,8.76,27.28,45.17,98.11,1,1,1,1,96.04,0,0,2,4,15
player_00713,2024-10-22,0,14.68,78.75,126.94,142.03,1,1,1,1,142.03,0,0,4,9,21
player_00714,2024-11-29,5.17,0,0,0,0,0,0,0,0,-5.17,0,0,0,0,6
player_00715,2024-12-28,10.57,0,0,0,0,0,0,0,0,-10.57,0,0,3,3,20
player_00716,2024-12-14,8.94,0,0,0,0,0,0,0,0,-8.94,0,0,6,12,39
player_00717,2024-10-22,9.98,33.24,292.62,334.42,474.77,1,1,1,1,464.79,0,0,4,8,24
player_00718,2025-01-26,6.79,0,0,0,0,0,0,0,0,-6.79,0,0,6,14,20
player_00719,2024-11-19,5.35,0,0,0,0,0,0,0,0,-5.35,0,0,4,8,20
player_00720,2024-11-29,0,0,0,0,0,0,0,0,0,0,0,0,7,16,53
player_00721,2024-10-22,9.98,25.9,25.9,77.65,103.5,1,1,1,1,93.52,0,0,5,11,21
player_00722,2025-01-24,2.88,28.53,39.22,180.34,312.83,1,1,1,1,309.95,0,0,2,4,34
player_00723,2024-12-18,6.48,0,0,0,0,0,0,0,0,-6.48,0,0,1,1,17
player_00724,2024-10-10,5.68,0,0,0,0,0,0,0,0,-5.68,0,0,1,2,6
player_00725,2024-10-29,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7
player_00726,2024-12-04,2.56,0,0,0,0,0,0,0,0,-2.56,0,0,4,4,10
player_00727,2024-12-16,0,1.9,22.66,41.6,91.09,1,1,1,1,91.09,0,0,6,14,28
player_00728,2024-12-08,1.62,0,0,0,0,0,0,0,0,-1.62,0,0,4,8,37
player_00729,2025-01-09,4.24,55.93,71.02,179.2,194.3,1,1,1,1,190.06,0,0,4,9,35
player_00730,2024-12-09,5.4,7.56,7.56,67.49,76.29,1,1,1,1,70.89,0,0,2,2,6
player_00731,2024-10-01,11.3,0,0,0,0,0,0,0,0,-11.3,0,0,2,2,6
player_00732,2024-11-21,7.2,8.93,63.27,145.13,382.58,1,1,1,1,375.38,0,0,6,13,27
player_00733,2025-01-10,0,11.61,47.3,240.2,368.09,1,1,1,1,368.09,0,0,4,9,21
player_00734,2025-01-22,7.86,3.18,102.12,216.1,249.04,1,1,1,1,241.18,0,0,5,11,23
player_00735,2024-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
player_00736,2025-01-10,0,22.73,52.8,73.96,87.86,1,1,1,1,87.86,0,0,3,6,30
player_00737,2024-12-31,2.95,0,0,0,0,0,0,0,0,-2.95,0,0,4,9,40
player_00738,2025-01-10,5.21,2.03,110.19,166.81,193.43,1,1,1,1,188.22,0,0,4,8,15
player_00739,2025-01-05,3.19,0,0,0,0,0,0,0,0,-3.19,0,0,0,0,7
player_00740,2024-12-11,0,3.3,220.76,285.17,352.07,1,1,1,1,352.07,0,0,4,10,49
player_00741,2024-11-29,2.5,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,19
player_00742,2024-11-02,7.03,108.51,119.36,144.27,284.77,1,1,1,1,277.74,0,0,4,8,19
player_00743,2024-10-03,8.22,0,0,0,0,0,0,0,0,-8.22,0,0,3,3,20
player_00744,2024-11-07,7.75,53.43,263.36,368.19,420.46,1,1,1,1,412.71,0,0,6,13,38
player_00745,2025-01-04,2.28,0,0,0,0,0,0,0,0,-2.28,0,0,2,4,24
player_00746,2024-11-21,2.47,0,0,0,0,0,0,0,0,-2.47,0,0,4,9,19
player_00747,2024-12-25,5.77,0,0,0,0,0,0,0,0,-5.77,0,0,1,1,20
player_00748,2024-10-21,6.01,0,0,0,0,0,0,0,0,-6.01,0,0,0,0,17
player_00749,2024-10-13,7.83,49.04,50.08,129.81,149.26,1,1,1,1,141.43,0,0,3,6,33
player_00750,2024-12-07,6.47,0,0,0,0,0,0,0,0,-6.47,1,0,4,4,17
player_00751,2024-12-18,9.45,222.39,222.39,233.75,233.75,1,1,1,1,224.3,0,1,4,9,36
player_00752,2024-10-04,2.66,108.94,165.82,203.32,374.49,1,1,1,1,371.83,0,0,5,11,21
player_00753,2024-11-07,0,13.04,46.78,228.4,256.96,1,1,1,1,256.96,0,0,2,4,31
player_00754,2024-12-06,6.73,0,46.77,57.04,76.34,0,1,1,1,69.61,0,0,4,9,10
player_00755,2024-11-29,5.17,1.86,6.34,23.9,78.63,1,1,1,1,73.46,0,0,5,12,45
player_00756,2024-11-22,3.62,0,0,0,0,0,0,0,0,-3.62,0,0,1,1,7
player_00757,2024-11-29,0,0,0,58.94,150,0,0,1,1,150,1,0,5,11,26
player_00758,2025-01-25,3.49,0,0,0,0,0,0,0,0,-3.49,0,0,5,11,30
player_00759,2024-10-24,7.81,14.61,68.95,151.41,162.28,1,1,1,1,154.47,0,0,6,12,41
player_00760,2024-12-12,0,0,0,0,0,0,0,0,0,0,0,0,5,7,23
player_00761,2024-10-14,5.4,96.36,191.6,196.05,222.51,1,1,1,1,217.11,0,0,4,8,29
player_00762,2024-12-09,5.4,0,0,0,0,0,0,0,0,-5.4,0,0,4,5,6
player_00763,2024-11-19,5.37,0,0,106.5,150.64,0,0,1,1,145.27,1,0,3,7,43
player_00764,2024-11-15,3.66,6.74,61.36,178.66,202.15,1,1,1,1,198.49,0,0,6,12,41
player_00765,2024-12-16,4.53,9.12,35.38,192.26,214.35,1,1,1,1,209.82,0,0,6,13,49
player_00766,2024-11-03,7.41,0,0,0,0,0,0,0,0,-7.41,0,0,3,7,21
player_00767,2024-10-06,3.05,23.3,110.92,243.68,465.52,1,1,1,1,462.47,0,0,6,12,47
player_00768,2024-10-11,8.17,4.11,50.18,111.59,172.07,1,1,1,1,163.9,0,0,0,0,7
player_00769,2024-12-20,9.16,13.95,30.34,174.31,206.54,1,1,1,1,197.38,0,0,6,14,21
player_00770,2024-12-15,9.99,0,0,0,0,0,0,0,0,-9.99,0,0,4,9,24
player_00771,2024-10-19,4.32,2.82,97.91,111.32,167.29,1,1,1,1,162.97,0,0,5,12,24
player_00772,2024-10-23,1.24,0,0,0,0,0,0,0,0,-1.24,0,0,1,2,20
player_00773,2024-11-25,10.43,0,0,0,0,0,0,0,0,-10.43,0,0,0,0,5
player_00774,2024-12-28,7.02,0,0,0,0,0,0,0,0,-7.02,0,0,0,0,5
player_00775,2024-10-10,0,0,0,0,0,0,0,0,0,0,0,0,2,5,30
player_00776,2025-01-28,10.16,0,0,0,0,0,0,0,0,-10.16,0,0,0,0,7
player_00777,2024-10-16,9.37,0,0,0,0,0,0,0,0,-9.37,0,0,4,9,19
player_00778,2024-10-04,2.41,19.03,23.69,38.44,145.37,1,1,1,1,142.96,0,0,2,3,10
player_00779,2024-10-26,9.6,0,0,0,0,0,0,0,0,-9.6,0,0,0,0,7
player_00780,2025-01-10,9.32,0,0,0,0,0,0,0,0,-9.32,0,1,6,15,40
player_00781,2024-12-25,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11
player_00782,2024-12-28,8.75,28.22,33.98,395.68,633.88,1,1,1,1,625.13,0,0,3,6,49
player_00783,2025-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
player_00784,2024-10-13,2.12,5.66,12.16,73.89,220.71,1,1,1,1,218.59,0,0,7,15,67
player_00785,2024-10-15,9.16,0,0,0,0,0,0,0,0,-9.16,0,0,2,2,8
player_00786,2024-11-26,5.13,1.91,109.89,120.4,157.15,1,1,1,1,152.02,0,0,3,7,12
player_00787,2024-11-19,5.35,0,0,0,0,0,0,0,0,-5.35,0,0,2,2,8
player_00788,2024-12-07,5.76,60.75,75.46,99.68,127.1,1,1,1,1,121.34,0,0,4,8,29
player_00789,2025-01-06,6.96,0,0,0,0,0,0,0,0,-6.96,0,0,2,4,10
player_00790,2025-01-19,5.75,1.98,11.41,30.63,53.71,1,1,1,1,47.96,0,0,6,12,32
player_00791,2025-01-28,9.49,0,0,0,0,0,0,0,0,-9.49,0,0,5,11,31
player_00792,2024-11-07,6.42,10.64,39.54,76.13,98.7,1,1,1,1,92.28,0,0,3,6,33
player_00793,2024-10-27,2.12,0,0,0,0,0,0,0,0,-2.12,0,0,0,0,5
player_00794,2024-12-08,9.64,0,0,0,0,0,0,0,0,-9.64,0,0,5,10,45
player_00795,2024-12-22,8.55,0,0,0,0,0,0,0,0,-8.55,0,0,4,4,20
player_00796,2024-12-15,6.48,0,0,0,0,0,0,0,0,-6.48,0,0,2,4,18
player_00797,2025-01-21,6.83,0,0,0,0,0,0,0,0,-6.83,0,0,2,5,8
player_00798,2025-01-19,5.75,0,107.75,117.99,155.48,0,1,1,1,149.73,0,0,1,1,15
player_00799,2024-11-06,5.31,100.28,104.73,139.2,145.35,1,1,1,1,140.04,0,0,4,8,13
player_00800,2024-11-06,0,18.15,18.15,115.72,209.59,1,1,1,1,209.59,0,0,2,2,13
player_00801,2025-01-19,5.76,0,0,0,0,0,0,0,0,-5.76,0,0,3,4,15
player_00802,2024-10-31,6.01,27.38,27.38,131.49,131.49,1,1,1,1,125.48,0,1,0,0,27
player_00803,2025-01-21,6.83,51.39,56.6,56.6,56.6,1,1,1,1,49.77,0,1,4,10,35
player_00804,2024-12-04,0,3.99,19.69,43.51,148.15,1,1,1,1,148.15,0,0,2,4,24
player_00805,2024-12-31,7.5,7.45,135.52,198.99,245.98,1,1,1,1,238.48,0,0,5,11,31
player_00806,2024-12-20,1.43,51.75,110.18,163.53,211.97,1,1,1,1,210.54,0,0,5,10,37
player_00807,2024-10-23,8.34,0,0,0,0,0,0,0,0,-8.34,0,0,0,0,7
player_00808,2025-01-15,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5
player_00809,2025-01-13,6.11,0,0,0,0,0,0,0,0,-6.11,0,0,6,12,27
player_00810,2024-12-16,2.39,1.51,1.51,53.22,61.91,1,1,1,1,59.52,0,0,1,1,8
player_00811,2024-11-08,2.63,136.98,480.85,523.93,640.26,1,1,1,1,637.63,0,0,7,16,56
player_00812,2024-12-27,9.46,4.77,73.68,125.94,328.16,1,1,1,1,318.7,0,0,6,14,20
player_00813,2024-11-03,1.76,0,0,0,0,0,0,0,0,-1.76,0,0,5,10,23
player_00814,2024-10-09,7.93,2.02,15.97,20.85,48.34,1,1,1,1,40.41,0,0,0,0,2
player_00815,2024-11-11,1.93,0,0,0,0,0,0,0,0,-1.93,0,0,1,1,17
player_00816,2025-01-24,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7
player_00817,2024-10-25,5.55,17.96,39.16,43.91,90.1,1,1,1,1,84.55,0,0,5,11,44
player_00818,2024-11-12,1.33,0,0,0,0,0,0,0,0,-1.33,0,0,0,0,18
player_00819,2025-01-07,5.75,0,0,0,0,0,0,0,0,-5.75,0,0,1,1,2
player_00820,2024-10-03,0,21.01,179.76,214.58,342.16,1,1,1,1,342.16,0,0,4,9,42
player_00821,2024-12-28,4.03,0,0,0,0,0,0,0,0,-4.03,0,0,3,6,13
player_00822,2024-12-25,8.53,18.66,18.66,46.58,52.44,1,1,1,1,43.91,0,0,1,1,4
player_00823,2024-11-21,8.65,3,3,49.19,108.1,1,1,1,1,99.45,0,0,2,2,11
player_00824,2024-11-26,6.59,0,0,0,0,0,0,0,0,-6.59,0,1,5,12,20
player_00825,2024-12-08,3.71,0,0,0,0,0,0,0,0,-3.71,0,1,2,4,15
player_00826,2025-01-29,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13
player_00827,2024-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
player_00828,2025-01-16,3.06,0,0,0,0,0,0,0,0,-3.06,0,0,4,9,37
player_00829,2024-10-25,5.55,5.22,25.18,40.26,55.6,1,1,1,1,50.05,0,0,2,2,10
player_00830,2024-10-08,6.62,0,0,0,0,0,0,0,0,-6.62,0,0,3,6,44
player_00831,2024-12-06,0,0,0,0,0,0,0,0,0,0,0,0,5,11,41
player_00832,2024-10-22,4.37,0,0,0,0,0,0,0,0,-4.37,0,0,5,10,20
player_00833,2025-01-08,0,2.61,13.29,27.09,56.75,1,1,1,1,56.75,0,0,2,5,18
player_00834,2024-12-13,8.95,0,0,0,0,0,0,0,0,-8.95,0,0,4,9,26
player_00835,2024-12-19,4.97,0,0,0,0,0,0,0,0,-4.97,0,0,6,13,22
player_00836,2025-01-20,9.07,0,0,0,0,0,0,0,0,-9.07,0,0,4,8,28
player_00837,2025-01-29,3.31,8.9,31.83,36.16,70.37,1,1,1,1,67.06,0,0,5,11,29
player_00838,2024-10-17,4.83,0,0,0,0,0,0,0,0,-4.83,0,0,3,3,6
